epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
278,37332.2,1.17768,0.54366,0.82173,0.93068,0.84134,0.88919,0.59217,1.15653,0.54215,0.81855,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,37611.2,1.18,0.54449,0.82286,0.93095,0.84132,0.88927,0.59224,1.1561,0.54177,0.81846,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,37891.9,1.17911,0.54543,0.82243,0.93121,0.84131,0.88935,0.59246,1.15573,0.54158,0.81838,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,38172.9,1.18363,0.54629,0.82219,0.93119,0.84151,0.88946,0.59259,1.15536,0.54146,0.81835,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,38454.6,1.17555,0.54235,0.82166,0.93129,0.8416,0.88947,0.59269,1.15444,0.54075,0.81825,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,38736.5,1.17682,0.54193,0.82242,0.93155,0.8414,0.88943,0.59293,1.15399,0.54053,0.81814,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,39021.1,1.17565,0.54216,0.82137,0.93179,0.84162,0.88958,0.5927,1.15427,0.54032,0.81813,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
285,39301.1,1.17123,0.53984,0.82143,0.9308,0.84194,0.8896,0.59245,1.15456,0.54034,0.81811,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,39593.9,1.17406,0.54075,0.82134,0.93159,0.84199,0.88968,0.59268,1.15449,0.5402,0.8181,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,39879.6,1.17216,0.53994,0.82107,0.93203,0.84213,0.88978,0.59276,1.15446,0.54005,0.81805,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,40165.2,1.16813,0.53738,0.82075,0.93191,0.84244,0.88964,0.59274,1.15457,0.53992,0.81804,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,40450.1,1.16503,0.53727,0.82041,0.93196,0.84211,0.89023,0.59293,1.15403,0.53955,0.81798,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,40736.3,1.16599,0.53662,0.82039,0.93247,0.84215,0.89028,0.59324,1.15366,0.53942,0.81794,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,41019.4,1.12589,0.5197,0.82881,0.9327,0.8418,0.89017,0.59318,1.15265,0.53918,0.81783,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,41304.8,1.11804,0.51542,0.82649,0.9329,0.84204,0.89004,0.59324,1.15152,0.53902,0.81765,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,41591.3,1.11275,0.51287,0.826,0.93283,0.84178,0.89033,0.59399,1.15032,0.53868,0.81751,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,41875.6,1.10591,0.51023,0.8266,0.93407,0.84129,0.89049,0.59428,1.1501,0.53844,0.81744,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,42156.9,1.10521,0.50882,0.82518,0.93397,0.84162,0.8906,0.59435,1.14948,0.53836,0.81742,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,42436.2,1.10591,0.50952,0.8254,0.93394,0.84204,0.89073,0.59449,1.14856,0.53798,0.81727,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,42715.8,1.10268,0.50736,0.82394,0.93397,0.84219,0.89079,0.59503,1.14774,0.53759,0.81715,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,42996.2,1.09948,0.50624,0.82383,0.93353,0.84277,0.89092,0.59549,1.14671,0.5375,0.81706,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,43285.3,1.09818,0.50466,0.8231,0.93434,0.84253,0.89102,0.59558,1.14628,0.53696,0.81698,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,43574.9,1.09363,0.50232,0.82302,0.93402,0.843,0.89109,0.59567,1.14576,0.53696,0.81692,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
