epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,37083.7,1.14788,0.22208,0.8389,0.92815,0.8335,0.88128,0.59572,1.13966,0.20192,0.82063,0.00883,0.00883,0.00883
132,37349,1.15157,0.22305,0.83844,0.92884,0.83316,0.88138,0.59623,1.13922,0.20171,0.82054,0.008821,0.008821,0.008821
133,37652.6,1.14228,0.22106,0.83856,0.92797,0.83281,0.88141,0.59648,1.13898,0.20174,0.82047,0.008812,0.008812,0.008812
134,37923.9,1.14754,0.22316,0.83856,0.92797,0.83339,0.88148,0.59641,1.13873,0.20161,0.82043,0.008803,0.008803,0.008803
135,38207.4,1.1419,0.22062,0.83855,0.92636,0.83422,0.88166,0.59664,1.1384,0.20154,0.82037,0.008794,0.008794,0.008794
136,38505.6,1.14357,0.22238,0.83826,0.92576,0.83434,0.88163,0.59695,1.1381,0.20153,0.8203,0.008785,0.008785,0.008785
137,38765.8,1.15037,0.22326,0.83888,0.92582,0.83457,0.8818,0.59715,1.13785,0.20142,0.82022,0.008776,0.008776,0.008776
138,39064,1.14523,0.22257,0.8386,0.92584,0.8345,0.88182,0.59718,1.13735,0.20133,0.82017,0.008767,0.008767,0.008767
139,39335.1,1.14638,0.22256,0.8383,0.92601,0.83448,0.88181,0.59712,1.13709,0.20122,0.82009,0.008758,0.008758,0.008758
140,39616.6,1.14403,0.22157,0.8374,0.92674,0.8346,0.88196,0.59734,1.13713,0.20127,0.82006,0.008749,0.008749,0.008749
141,39913.5,1.14333,0.22178,0.83805,0.92632,0.83463,0.88186,0.59727,1.13707,0.20114,0.82003,0.00874,0.00874,0.00874
142,40177.4,1.14135,0.22174,0.83813,0.92665,0.83497,0.88204,0.59729,1.13701,0.20117,0.81997,0.008731,0.008731,0.008731
143,40473.4,1.14011,0.22124,0.83792,0.92712,0.83517,0.88225,0.59774,1.13657,0.20106,0.81995,0.008722,0.008722,0.008722
144,40740.4,1.14182,0.22033,0.83812,0.92737,0.83484,0.88235,0.59759,1.13633,0.20097,0.81993,0.008713,0.008713,0.008713
145,41032.5,1.14196,0.22122,0.83796,0.92759,0.83488,0.88233,0.59795,1.13589,0.20096,0.81992,0.008704,0.008704,0.008704
146,41310.5,1.14115,0.22102,0.8373,0.92736,0.83478,0.88235,0.59829,1.13565,0.20096,0.81981,0.008695,0.008695,0.008695
147,41581.7,1.13936,0.22104,0.83742,0.92702,0.83545,0.88238,0.59842,1.13504,0.20084,0.81977,0.008686,0.008686,0.008686
148,41877.5,1.13862,0.22109,0.83782,0.92809,0.83512,0.88264,0.5986,1.13466,0.20081,0.81972,0.008677,0.008677,0.008677
149,42140.9,1.14067,0.22097,0.8368,0.92793,0.83527,0.8828,0.59891,1.13439,0.20081,0.81966,0.008668,0.008668,0.008668
150,42439.4,1.13771,0.22024,0.83712,0.92778,0.8353,0.88285,0.5991,1.13409,0.20074,0.81965,0.008659,0.008659,0.008659
151,42706.6,1.13822,0.22023,0.83778,0.92826,0.83512,0.88286,0.59948,1.13367,0.20066,0.81957,0.00865,0.00865,0.00865
152,42990.9,1.14365,0.22109,0.83727,0.92821,0.83561,0.88299,0.59968,1.13338,0.20054,0.81954,0.008641,0.008641,0.008641
153,43289.8,1.13957,0.21989,0.83809,0.92804,0.83567,0.88297,0.5992,1.13332,0.20048,0.81952,0.008632,0.008632,0.008632
154,43554.7,1.13676,0.22051,0.83705,0.92802,0.83595,0.88314,0.59947,1.13295,0.20036,0.81945,0.008623,0.008623,0.008623
155,43853.3,1.1396,0.22048,0.83778,0.92813,0.83627,0.88323,0.59971,1.13266,0.20023,0.81941,0.008614,0.008614,0.008614
156,44115.5,1.13914,0.22058,0.83695,0.92856,0.83608,0.88326,0.59979,1.13227,0.20029,0.81941,0.008605,0.008605,0.008605
157,44407.2,1.14175,0.22131,0.83766,0.92797,0.83632,0.88331,0.59989,1.13195,0.20027,0.81935,0.008596,0.008596,0.008596
158,44688.3,1.13799,0.22035,0.83646,0.92736,0.83703,0.88341,0.60027,1.13168,0.20021,0.81925,0.008587,0.008587,0.008587
159,44963.4,1.13404,0.21961,0.83684,0.92855,0.83652,0.8834,0.60011,1.13128,0.20016,0.81918,0.008578,0.008578,0.008578
160,45262.1,1.12789,0.21842,0.83648,0.92888,0.83654,0.88342,0.60011,1.13104,0.20023,0.81912,0.008569,0.008569,0.008569
161,45524,1.13411,0.2199,0.83722,0.92733,0.83757,0.88343,0.60031,1.13044,0.20013,0.81911,0.00856,0.00856,0.00856
162,45822.1,1.13221,0.21942,0.83664,0.92889,0.83674,0.88361,0.60032,1.12992,0.20003,0.819,0.008551,0.008551,0.008551
163,46091.8,1.13756,0.21926,0.83767,0.92823,0.83753,0.88363,0.6004,1.12999,0.20005,0.81892,0.008542,0.008542,0.008542
164,46373.3,1.13669,0.21972,0.83656,0.92843,0.83743,0.88382,0.60074,1.13004,0.19992,0.81887,0.008533,0.008533,0.008533
165,46672.4,1.13486,0.22001,0.83689,0.9273,0.83816,0.88377,0.60059,1.12941,0.19972,0.81882,0.008524,0.008524,0.008524
166,46935.1,1.13457,0.22004,0.83744,0.92712,0.83837,0.88383,0.60052,1.12933,0.19968,0.81881,0.008515,0.008515,0.008515
167,47231.1,1.13462,0.21898,0.83681,0.92664,0.83881,0.88377,0.60083,1.1291,0.19962,0.81877,0.008506,0.008506,0.008506
168,47491.3,1.14057,0.21923,0.83715,0.92689,0.83861,0.8838,0.60059,1.12896,0.19956,0.81869,0.008497,0.008497,0.008497
169,47787.3,1.13256,0.2192,0.8368,0.92751,0.83841,0.8839,0.60044,1.12855,0.19959,0.81862,0.008488,0.008488,0.008488
170,48063,1.13277,0.21909,0.83681,0.92699,0.83902,0.88398,0.60086,1.12836,0.19954,0.81862,0.008479,0.008479,0.008479
171,48338.2,1.13414,0.21871,0.83656,0.92687,0.83926,0.88401,0.60077,1.12795,0.19947,0.81859,0.00847,0.00847,0.00847
172,48638.2,1.13462,0.21944,0.83648,0.92658,0.83955,0.88404,0.60107,1.12747,0.19942,0.81852,0.008461,0.008461,0.008461
173,48903.7,1.13001,0.21874,0.83566,0.92716,0.83964,0.88419,0.60145,1.12701,0.19942,0.81848,0.008452,0.008452,0.008452
174,49202.4,1.13116,0.21865,0.83603,0.92753,0.83927,0.88422,0.60171,1.12668,0.19935,0.8184,0.008443,0.008443,0.008443
175,49469.2,1.12817,0.21837,0.83603,0.92791,0.83939,0.88438,0.60176,1.12647,0.19932,0.81835,0.008434,0.008434,0.008434
176,49746.1,1.1359,0.21935,0.8365,0.92904,0.83888,0.88445,0.60166,1.12616,0.19921,0.81835,0.008425,0.008425,0.008425
177,50043.9,1.13609,0.22004,0.83629,0.92835,0.83933,0.88463,0.60196,1.12598,0.19914,0.81838,0.008416,0.008416,0.008416
178,50309.6,1.13574,0.21937,0.83674,0.9271,0.83994,0.88463,0.60205,1.126,0.19914,0.81838,0.008407,0.008407,0.008407
179,50610.9,1.13119,0.21904,0.83643,0.92677,0.84071,0.88467,0.60203,1.12573,0.19907,0.81832,0.008398,0.008398,0.008398
180,50885.9,1.13254,0.22025,0.83595,0.92819,0.83947,0.88469,0.60231,1.1253,0.19901,0.8183,0.008389,0.008389,0.008389
181,51166.3,1.13061,0.21824,0.83594,0.92767,0.8397,0.88467,0.60219,1.12517,0.19899,0.81825,0.00838,0.00838,0.00838
182,51465.9,1.13234,0.21886,0.83626,0.92721,0.84003,0.88477,0.60264,1.12496,0.19894,0.81823,0.008371,0.008371,0.008371
183,51734.1,1.12476,0.21849,0.83599,0.92652,0.84029,0.88496,0.60266,1.1246,0.19901,0.8182,0.008362,0.008362,0.008362
184,52041,1.13308,0.21932,0.83601,0.92788,0.83982,0.88495,0.60294,1.12427,0.19896,0.81817,0.008353,0.008353,0.008353
185,52332.5,1.12645,0.21791,0.83628,0.92684,0.8403,0.88498,0.60319,1.12402,0.19896,0.81815,0.008344,0.008344,0.008344
186,52608.8,1.12992,0.21788,0.83629,0.92674,0.84075,0.88477,0.60291,1.12376,0.19903,0.81811,0.008335,0.008335,0.008335
187,52919.7,1.133,0.21804,0.83513,0.92574,0.84169,0.88511,0.60308,1.12382,0.19898,0.81808,0.008326,0.008326,0.008326
188,53208,1.12831,0.21946,0.83581,0.92652,0.84187,0.88524,0.60298,1.12351,0.19893,0.81803,0.008317,0.008317,0.008317
